FighterId,FirstName,LastName,Nickname,WeightClass,BirthDate,Height,Weight,Reach,Wins,Losses,Draws,NoContests,TechnicalKnockouts,TechnicalKnockoutLosses,Submissions,SubmissionLosses,TitleWins,TitleLosses,TitleDraws,CareerStats
"140000173","Derrick","Lewis","The Black Beast","Scrambled","1985-02-07T00:00:00","115.8","407.6","122","42","17","0","2","34","11","2","5","2","5","0","[object Object]"
"140000174","Nad","Narimani","Smiler","Scrambled","1987-04-14T00:00:00","105","231.6","108.1","19","10","0","0","5","2","12","0","2","2","0","[object Object]"
"140000175","Mike","Grundy","null","Scrambled","1987-01-03T00:00:00","103.4","223.9","111.2","19","10","0","0","2","0","12","5","0","0","0","[object Object]"
"140000176","Molly","McCann","Meatball","Scrambled","1990-05-04T00:00:00","98.8","193","95.7","20","14","0","0","14","0","0","7","2","0","0","[object Object]"
"140000177","Priscila","Cachoeira","Zombie Girl","Scrambled","1988-08-19T00:00:00","103.4","193","100.4","19","12","0","0","11","0","0","7","0","0","0","[object Object]"
"140000178","Dan","Ige","50K","Scrambled","1991-08-06T00:00:00","103.4","223.9","109.6","26","14","0","0","12","0","12","0","0","0","0","[object Object]"
"140000179","Danny","Henry","The Hatchet","Scrambled","1988-07-17T00:00:00","111.2","223.9","112.7","19","10","0","0","12","0","12","5","2","0","0","[object Object]"
"140000180","Saparbeg","Safarov","null","Scrambled","1986-10-14T00:00:00","112.7","285.6","120.4","14","7","0","0","14","2","5","5","0","0","0","[object Object]"
"140000181","Nicolae","Negumereanu","Nick","Scrambled","1994-09-04T00:00:00","111.2","318.1","120.4","20","5","0","0","12","2","7","0","0","0","0","[object Object]"
"140000182","Joe","Duffy","Irish","Scrambled","1988-02-18T00:00:00","108.1","239.3","112.7","25","12","0","0","10","2","15","5","0","0","0","[object Object]"
"140000183","Marc","Diakiese","Bonecrusher","Scrambled","1993-03-16T00:00:00","108.1","240.9","112.7","25","11","0","0","14","0","2","7","0","0","0","[object Object]"
"140000184","Jordan","Rinaldi","All Day","Scrambled","1987-09-25T00:00:00","108.1","223.9","111.2","22","11","0","0","2","5","12","2","0","2","0","[object Object]"
"140000185","Arnold","Allen","Almighty","Scrambled","1994-01-22T00:00:00","105","225.4","108.1","29","5","0","0","11","0","10","0","0","0","0","[object Object]"
"140000186","John","Phillips","The Welsh Wrecking Machine","Scrambled","1985-06-09T00:00:00","109.6","285.6","115.8","34","17","0","2","31","5","5","14","0","0","0","[object Object]"
"140000187","Jack","Marshman","The Hammer","Scrambled","1989-12-19T00:00:00","111.2","288.7","112.7","36","15","0","0","20","10","12","5","2","2","0","[object Object]"
"140000188","Danny","Roberts","Hot Chocolate","Scrambled","1987-07-14T00:00:00","112.7","264","114.3","28","12","0","0","12","12","12","5","0","0","0","[object Object]"
"140000189","Claudio","Silva","Hannibal","Scrambled","1982-09-06T00:00:00","109.6","262.5","109.6","22","10","0","0","5","0","14","0","0","0","0","[object Object]"
"140000190","Jose","Quiñonez","Teco","Scrambled","1990-07-28T00:00:00","105","208.4","106.5","15","14","0","0","5","7","2","5","0","2","0","[object Object]"
"140000191","Nathaniel","Wood","The Prospect","Scrambled","1993-05-08T00:00:00","101.9","225.4","106.5","31","12","0","0","14","5","12","5","7","0","0","[object Object]"
"140000192","Volkan","Oezdemir","No Time","Scrambled","1989-09-19T00:00:00","114.3","316.5","115.8","29","11","0","0","19","5","5","5","0","2","0","[object Object]"
"140000193","Dominick","Reyes","The Devastator","Scrambled","1989-12-26T00:00:00","117.3","316.5","118.9","19","10","0","0","11","7","5","0","0","5","0","[object Object]"
"140000194","Gunnar","Nelson","Gunni","Scrambled","1988-07-28T00:00:00","109.6","264","111.2","29","12","2","0","10","2","20","0","0","0","0","[object Object]"
"140000195","Leon","Edwards","Rocky","Scrambled","1991-08-25T00:00:00","114.3","262.5","114.3","32","7","0","2","11","0","7","0","10","0","0","[object Object]"
"140000196","Jorge","Masvidal","Gamebred","Scrambled","1984-11-12T00:00:00","109.6","262.5","114.3","54","26","0","0","25","5","5","5","0","7","0","[object Object]"
"140000197","Darren","Till","The Gorilla","Scrambled","1992-12-24T00:00:00","111.2","285.6","115","28","12","2","0","15","2","5","7","0","2","0","[object Object]"
"140000198","Eric","Shelton","Showtime","Scrambled","1991-02-02T00:00:00","101.9","193","105","20","11","0","0","5","0","12","0","0","2","0","[object Object]"
"140000199","Jordan","Espinosa","The Gamer","Scrambled","1989-11-08T00:00:00","101.9","193","106.5","23","15","0","2","5","0","11","12","0","0","0","[object Object]"
"140000200","Chris","Gutierrez","El Guapo","Scrambled","1991-04-22T00:00:00","106.5","210","103.4","29","10","5","0","14","0","2","2","0","0","0","[object Object]"
"140000201","Ryan","MacDonald","Main Event","Scrambled","1993-03-18T00:00:00","109.6","208.4","109.6","15","5","0","0","7","2","7","0","0","0","0","[object Object]"
"140000202","Randa","Markos","Quiet Storm","Scrambled","1985-08-10T00:00:00","98.8","177.6","97.3","17","19","2","0","0","0","10","7","0","0","0","[object Object]"
"140000203","Angela","Hill","Overkill","Scrambled","1985-01-12T00:00:00","97.3","176","99.6","23","20","0","0","12","0","0","5","5","0","0","[object Object]"
"140000204","Alexis","Davis","null","Scrambled","1984-10-04T00:00:00","101.9","208.4","105","32","17","0","0","5","7","12","2","0","2","0","[object Object]"
"140000205","Jennifer","Maia","null","Scrambled","1988-10-06T00:00:00","98.8","194.5","98.8","32","14","2","0","10","2","12","2","10","2","0","[object Object]"
"140000206","Frankie","Saenz","null","Scrambled","1980-08-12T00:00:00","101.9","208.4","101.9","20","11","0","0","7","10","5","0","0","0","0","[object Object]"
"140000207","Marlon","Vera","Chito","Scrambled","1992-12-02T00:00:00","105","210","108.9","32","12","2","0","12","0","12","0","0","0","0","[object Object]"
"140000208","Bobby","Moffett","The Wolfman","Scrambled","1990-06-01T00:00:00","108.1","228.5","114.3","23","14","0","2","2","2","12","0","0","5","0","[object Object]"
"140000209","Bryce","Mitchell","Thug Nasty","Scrambled","1994-10-04T00:00:00","108.1","225.4","108.1","23","5","0","0","0","0","14","5","2","0","0","[object Object]"
"140000210","JJ","Aldrich","null","Scrambled","1992-09-29T00:00:00","100.4","194.5","104.2","19","14","0","0","7","2","0","5","0","0","0","[object Object]"
"140000211","Maycee","Barber","The Future","Scrambled","1998-05-18T00:00:00","100.4","194.5","100.4","20","5","0","0","14","0","5","0","0","0","0","[object Object]"
"140000212","Steven","Peterson","Ocho","Scrambled","1990-05-29T00:00:00","108.1","225.4","108.1","29","17","0","0","12","2","12","0","5","2","0","[object Object]"
"140000213","Luis","Pena","Violent Bob Ross","Scrambled","1993-07-05T00:00:00","115.8","239.3","120.4","17","12","0","0","7","0","12","5","0","0","0","[object Object]"
"140000214","Jussier","Formiga","null","Scrambled","1985-04-14T00:00:00","100.4","193","103.4","37","12","0","0","0","10","17","0","0","0","0","[object Object]"
"140000215","Deiveson","Figueiredo","Deus da Guerra","Scrambled","1987-12-18T00:00:00","100.4","191.5","105","32","7","2","0","14","2","12","2","10","5","2","[object Object]"
"140000216","John","Makdessi","The Bull","Scrambled","1985-05-03T00:00:00","105","239.3","105","28","14","0","0","14","5","0","2","0","0","0","[object Object]"
"140000217","Jesus","Pinedo","El Mudo","Scrambled","1996-06-22T00:00:00","109.6","223.9","115.8","34","14","2","0","20","5","10","0","2","0","2","[object Object]"
"140000218","Curtis","Blaydes","Razor","Scrambled","1991-02-18T00:00:00","117.3","404.5","123.5","26","10","0","2","19","10","0","0","0","0","0","[object Object]"
"140000219","Justin","Willis","Big Pretty","Scrambled","1987-07-19T00:00:00","112.7","409.2","122","12","5","0","0","10","2","0","0","0","0","0","[object Object]"
"140000220","Anthony","Pettis","Showtime","Scrambled","1987-01-27T00:00:00","108.1","239.3","112.7","39","22","0","0","17","7","12","5","7","5","0","[object Object]"
"140000221","Stephen","Thompson","Wonderboy","Scrambled","1983-02-11T00:00:00","111.2","262.5","115.8","26","14","2","0","12","2","2","0","0","2","2","[object Object]"
"140000222","Alex","Perez","null","Scrambled","1992-03-21T00:00:00","101.9","194.5","101.1","37","11","0","0","12","2","11","12","2","5","0","[object Object]"
"140000223","Mark","De La Rosa","The Bumblebee","Scrambled","1994-08-31T00:00:00","101.9","208.4","100.4","17","12","0","0","2","2","14","2","0","0","0","[object Object]"
"140000224","Maryna","Moroz","Iron Lady","Scrambled","1991-09-08T00:00:00","103.4","193","103.4","17","12","0","0","2","0","14","2","0","0","0","[object Object]"
"140000225","Sabina","Mazo","Colombian Queen","Scrambled","1997-03-25T00:00:00","103.4","193","108.1","15","10","0","0","5","0","2","5","7","0","0","[object Object]"
"140000226","Ray","Borg","The Tazmexican Devil","Scrambled","1993-08-04T00:00:00","98.8","208.4","97.3","25","12","0","0","2","0","14","2","0","2","0","[object Object]"
"140000227","Casey","Kenney","null","Scrambled","1991-03-20T00:00:00","103.4","210","105","25","10","2","0","5","0","12","0","7","0","0","[object Object]"
"140000228","Gerald","Meerschaert","GM3","Scrambled","1987-12-18T00:00:00","112.7","285.6","119.7","54","26","0","0","14","10","42","12","2","0","0","[object Object]"
"140000229","Kevin","Holland","Trailblazer","Scrambled","1992-11-05T00:00:00","115.8","262.5","125.1","39","15","0","2","20","2","12","7","0","0","0","[object Object]"
"140000230","Kevin","Aguilar","Angel of Death","Scrambled","1988-09-07T00:00:00","103.4","223.9","112.7","26","12","0","0","15","5","2","0","10","2","0","[object Object]"
"140000231","Enrique","Barzola","El Fuerte","Scrambled","1989-04-28T00:00:00","103.4","208.4","108.1","32","11","5","0","14","0","10","2","2","0","0","[object Object]"
"140000232","Ross","Pearson","The Real Deal","Scrambled","1984-09-26T00:00:00","105","239.3","106.5","32","26","0","2","11","14","12","5","2","0","0","[object Object]"
"140000233","Desmond","Green","The Predator","Scrambled","1989-10-11T00:00:00","108.1","239.3","112.7","36","12","0","0","14","0","2","5","2","5","0","[object Object]"
"140000234","Jessica","Aguilar","Jag","Scrambled","1982-05-08T00:00:00","97.3","177.6","97.3","31","15","0","0","7","0","12","5","7","0","0","[object Object]"
"140000235","Marina","Rodriguez","null","Scrambled","1987-04-29T00:00:00","101.9","177.6","100.4","25","7","5","0","14","2","2","0","0","0","0","[object Object]"
"140000236","Sheymon","Moraes","null","Scrambled","1990-10-11T00:00:00","105","223.9","111.2","23","14","0","0","11","5","2","5","0","2","0","[object Object]"
"140000237","Sodiq","Yusuff","Super","Scrambled","1993-05-19T00:00:00","106.5","223.9","109.6","20","5","0","0","14","2","2","0","0","2","0","[object Object]"
"140000238","Paul","Craig","BearJew","Scrambled","1987-11-27T00:00:00","115.8","287.2","117.3","26","14","2","0","10","10","20","2","2","0","0","[object Object]"
"140000239","Kennedy","Nzechukwu","African Savage","Scrambled","1992-06-13T00:00:00","118.9","316.5","128.2","19","10","0","0","12","5","2","2","0","0","0","[object Object]"
"140000240","Michelle","Waterson-Gomez","The Karate Hottie","Scrambled","1986-01-06T00:00:00","97.3","177.6","95.7","28","17","0","0","7","2","14","10","2","2","0","[object Object]"
"140000241","Karolina","Kowalkiewicz","null","Scrambled","1985-10-15T00:00:00","97.3","177.6","98.8","23","11","0","0","2","2","7","5","2","2","0","[object Object]"
"140000242","Michael","Johnson","The Menace","Scrambled","1986-06-04T00:00:00","108.1","239.3","112.7","34","29","0","0","14","7","5","14","0","2","0","[object Object]"
"140000243","Josh","Emmett","CC0","Scrambled","1985-03-04T00:00:00","101.9","223.9","108.1","28","10","0","0","14","2","5","2","0","2","0","[object Object]"
"140000244","David","Branch","null","Scrambled","1981-09-26T00:00:00","112.7","285.6","120.4","34","11","0","0","14","7","11","7","14","0","0","[object Object]"
"140000245","Jack","Hermansson","The Joker","Scrambled","1988-06-10T00:00:00","112.7","287.2","118.9","36","12","0","0","17","7","14","5","7","0","0","[object Object]"
"140000246","Edson","Barboza","Junior","Scrambled","1986-01-21T00:00:00","109.6","225.4","115.8","36","17","0","0","22","10","2","5","2","0","0","[object Object]"
"140000247","Justin","Gaethje","The Highlight","Scrambled","1988-11-14T00:00:00","109.6","240.9","108.1","39","10","0","0","31","5","2","5","11","5","0","[object Object]"
"140000248","Randy","Costa","The Zohan","Scrambled","1994-07-06T00:00:00","106.5","208.4","112.7","11","10","0","0","11","5","0","5","0","0","0","[object Object]"
"140000249","Brandon","Davis","Killer B","Scrambled","1990-05-08T00:00:00","108.1","208.4","111.2","22","15","0","0","10","2","10","5","5","0","0","[object Object]"
"140000250","Poliana","Botelho","null","Scrambled","1988-12-15T00:00:00","105","193","103.4","14","12","0","0","14","0","0","5","0","0","0","[object Object]"
"140000251","Lauren","Mueller","Princess Tiger","Scrambled","1991-11-15T00:00:00","100.4","208.4","103.4","12","10","0","0","2","0","0","2","0","0","0","[object Object]"
"140000252","Andre","Soukhamthath","The Asian Sensation","Scrambled","1988-10-23T00:00:00","106.5","208.4","108.1","22","15","0","0","12","0","7","0","5","2","0","[object Object]"
"140000253","Montel","Jackson","Quik","Scrambled","1992-04-24T00:00:00","108.1","208.4","116.6","20","5","0","0","11","0","2","0","0","0","0","[object Object]"
"140000254","Boston","Salmon","Boom Boom","Scrambled","1990-11-20T00:00:00","106.5","223.9","105","12","10","0","0","12","5","0","0","0","0","0","[object Object]"
"140000255","Khalid","Taha","The Warrior","Scrambled","1992-02-15T00:00:00","100.4","208.4","106.5","20","12","0","2","14","2","5","2","0","0","0","[object Object]"
"140000256","Zelim","Imadaev","null","Scrambled","1995-01-25T00:00:00","111.2","262.5","117.3","12","7","0","0","12","2","0","2","0","0","0","[object Object]"
"140000257","Wilson","Reis","null","Scrambled","1985-01-06T00:00:00","98.8","223.9","100.4","42","20","0","0","0","12","19","2","5","2","0","[object Object]"
"140000258","Alexandre","Pantoja","The Cannibal","Scrambled","1990-04-16T00:00:00","100.4","193","104.2","40","12","0","0","12","0","15","0","5","0","0","[object Object]"
"140000259","Matt","Frevola","The SteamRolla","Scrambled","1990-06-11T00:00:00","106.5","239.3","109.6","17","7","2","0","10","5","7","0","0","0","0","[object Object]"
"140000260","Ovince","Saint Preux","OSP","Scrambled","1983-04-08T00:00:00","115.8","318.1","123.5","40","26","0","0","20","12","11","7","0","2","0","[object Object]"
"140000261","Nikita","Krylov","The Miner","Scrambled","1992-03-07T00:00:00","115.8","328.9","119.7","46","14","0","0","19","2","25","14","5","0","0","[object Object]"
"140000262","Alan","Jouban","Brahma","Scrambled","1981-11-25T00:00:00","111.2","262.5","113.5","26","11","0","0","17","7","0","2","0","2","0","[object Object]"
"140000263","Khalil","Rountree Jr.","The War Horse","Scrambled","1990-02-26T00:00:00","112.7","313.4","118.1","20","12","0","2","14","5","0","2","0","2","0","[object Object]"
"140000264","Eryk","Anders","Ya Boi","Scrambled","1987-04-21T00:00:00","112.7","285.6","115.8","23","12","0","2","14","2","2","2","2","0","0","[object Object]"
"140000265","Kelvin","Gastelum","null","Scrambled","1991-10-24T00:00:00","106.5","287.2","109.6","28","12","0","2","14","0","12","5","2","2","0","[object Object]"
"140000266","Dustin","Poirier","The Diamond","Scrambled","1989-01-19T00:00:00","106.5","240.9","111.2","45","12","0","2","23","7","11","7","2","5","0","[object Object]"
"140000267","Max","Holloway","Blessed","Scrambled","1991-12-04T00:00:00","109.6","225.4","106.5","39","11","0","0","17","0","5","2","12","10","0","[object Object]"
"140000268","Magomed","Mustafaev","The Sniper","Scrambled","1988-08-02T00:00:00","105","240.9","109.6","22","10","0","0","15","0","10","5","0","0","0","[object Object]"
"140000269","Rafael","Fiziev","Ataman","Scrambled","1993-03-05T00:00:00","105","239.3","109.6","19","5","0","0","12","2","2","0","0","0","0","[object Object]"
"140000270","Gadzhimurad","Antigulov","null","Scrambled","1987-02-09T00:00:00","109.6","316.5","108.9","31","14","0","0","10","14","23","7","0","0","0","[object Object]"
"140000271","Shamil","Abdurakhimov","Abrek","Scrambled","1981-09-02T00:00:00","115.8","406.1","117.3","31","12","0","0","14","14","10","2","0","0","0","[object Object]"
"140000272","Marcin","Tybura","Tybur","Scrambled","1985-11-09T00:00:00","115.8","379.8","120.4","37","12","0","0","14","12","14","0","7","2","0","[object Object]"
"140000273","Alexander","Yakovlev","Russian Thunder","Scrambled","1984-07-18T00:00:00","115.8","239.3","114.3","37","17","2","0","14","0","14","12","0","2","0","[object Object]"
